Italian	2	1083278	255
	1)	e	0	0	0.0
		1)	e_	1	39206	0.03237308
		2)	en	7	16714	0.013801042
		3)	er	15	13988	0.011550136
		4)	es	33	9297	0.0076766955
		5)	et	68	4821	0.0039807837
		6)	em	84	3904	0.003223601
		7)	eg	94	3521	0.0029073511
		8)	el	98	3435	0.0028363394
		9)	ec	108	3053	0.0025209154
		10)	ev	113	2793	0.002306229
		11)	ed	144	1855	0.0015317058
		12)	ea	147	1790	0.0014780343
		13)	eu	154	1619	0.0013368366
		14)	eb	190	1065	8.793891E-4
		15)	ez	200	879	7.2580564E-4
		16)	eo	210	695	5.7387364E-4
		17)	ei	212	670	5.532307E-4
		18)	ef	213	657	5.424964E-4
		19)	ep	230	433	3.5753567E-4
		20)	ee	239	348	2.8734969E-4
	2)	o	0	0	0.0
		1)	o_	2	33313	0.027507126
		2)	on	6	20472	0.016904088
		3)	or	21	12493	0.010315688
		4)	ol	45	7984	0.0065925284
		5)	os	63	5279	0.0043589626
		6)	op	79	4161	0.0034358103
		7)	om	87	3821	0.0031550664
		8)	oc	115	2679	0.0022120972
		9)	ov	117	2636	0.0021765912
		10)	og	118	2630	0.002171637
		11)	ot	126	2429	0.0020056677
		12)	ob	173	1341	0.0011072871
		13)	od	189	1095	9.041606E-4
		14)	of	226	477	3.9386723E-4
		15)	oo	253	214	1.7670354E-4
		16)	oi	255	212	1.750521E-4
	3)	i	0	0	0.0
		1)	i_	3	22815	0.018838745
		2)	io	11	14822	0.012238785
		3)	in	27	10117	0.008353784
		4)	ia	40	8723	0.0072027333
		5)	it	41	8592	0.0070945644
		6)	ic	42	8452	0.006978964
		7)	is	50	6994	0.005775068
		8)	im	74	4506	0.0037206828
		9)	iv	83	3914	0.0032318581
		10)	ie	88	3781	0.0031220377
		11)	il	96	3463	0.0028594595
		12)	ir	114	2720	0.0022459514
		13)	iz	124	2481	0.0020486051
		14)	ig	130	2218	0.0018314413
		15)	id	136	2013	0.0016621692
		16)	if	152	1736	0.0014334455
		17)	iu	156	1611	0.0013302309
		18)	ib	157	1600	0.0013211479
		19)	ip	188	1102	9.0994063E-4
		20)	iò	238	357	2.9478114E-4
		21)	ià	242	307	2.5349527E-4
	4)	r	0	0	0.0
		1)	re	4	22360	0.018463042
		2)	ri	9	15538	0.012829998
		3)	ra	23	12002	0.009910261
		4)	ro	26	10380	0.008570948
		5)	rt	100	3366	0.002779365
		6)	rm	135	2033	0.0016786836
		7)	rr	141	1927	0.0015911575
		8)	rs	153	1639	0.0013533509
		9)	rn	163	1468	0.0012121532
		10)	ru	170	1366	0.00112793
		11)	rd	172	1361	0.0011238015
		12)	rc	185	1151	9.504008E-4
		13)	r_	186	1140	9.4131794E-4
		14)	rà	198	925	7.6378864E-4
		15)	rg	202	809	6.6800544E-4
		16)	rv	205	768	6.34151E-4
		17)	rl	211	670	5.532307E-4
		18)	rz	234	387	3.1955267E-4
	5)	a	0	0	0.0
		1)	a_	5	20540	0.016960237
		2)	ar	20	12550	0.010362755
		3)	at	22	12292	0.010149719
		4)	al	35	9249	0.0076370607
		5)	an	39	8804	0.0072696167
		6)	am	51	6656	0.0054959753
		7)	az	61	5459	0.0045075915
		8)	as	102	3242	0.002676976
		9)	av	133	2105	0.0017381352
		10)	ap	138	1958	0.0016167548
		11)	ad	139	1952	0.0016118005
		12)	ac	145	1853	0.0015300545
		13)	ag	151	1744	0.0014400512
		14)	ab	178	1334	0.0011015071
		15)	au	193	1042	8.603976E-4
		16)	af	204	776	6.4075674E-4
		17)	ai	219	562	4.640532E-4
		18)	ae	224	492	4.06253E-4
	6)	_	0	0	0.0
		1)	_p	8	16392	0.013535161
		2)	_s	17	13586	0.011218198
		3)	_c	18	13246	0.010937453
		4)	_a	24	11907	0.009831818
		5)	_d	31	9592	0.007920282
		6)	_r	32	9405	0.007765873
		7)	_i	52	6573	0.005427441
		8)	_e	55	6201	0.005120274
		9)	_m	60	5800	0.0047891615
		10)	_f	65	4944	0.0040823473
		11)	_t	76	4464	0.0036860027
		12)	_o	78	4207	0.0034737934
		13)	_v	85	3862	0.003188921
		14)	_g	95	3477	0.0028710195
		15)	_n	106	3113	0.0025704585
		16)	_l	110	3016	0.0024903638
		17)	_q	160	1523	0.0012575677
		18)	_b	169	1400	0.0011560045
		19)	_u	191	1058	8.736091E-4
	7)	n	0	0	0.0
		1)	nt	10	15520	0.0128151355
		2)	ne	25	11785	0.00973108
		3)	no	44	8106	0.006693266
		4)	ni	47	7348	0.006067372
